Source	Target	weight
group_241	sp-P15026-ISTB_PSEAI	1.54412e-15
group_241	sp-Q45618-TRA6_GEOSE	1.54412e-15
group_241	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	1.54412e-15
group_241	group_607	4.40255e-15
group_241	group_566	7.02638e-16
group_241	group_410	7.02638e-16
group_241	group_397	7.02638e-16
group_241	group_349	7.02638e-16
group_241	group_285	7.02638e-16
group_241	sp-C0SP84-YTLA_BACSU	7.02638e-16
group_241	group_263	7.02638e-16
group_241	sp-P07620-PARA_ECOLX	7.02638e-16
group_241	sp-P37415-YTL2_SALTY	7.02638e-16
group_241	sp-Q9S4X2-YUBD_ECOLI	7.02638e-16
group_241	sp-Q47688-YKFC_ECOLI	7.02638e-16
group_241	sp-Q52563-STBA_PSEUB	7.02638e-16
group_241	sp-O82898-YUBF_ECO57	7.02638e-16
group_241	sp-P23832-SAMB_SALTM	7.02638e-16
group_241	sp-Q9S4X1-YUBE_ECOLI	7.02638e-16
group_241	sp-P0A248-VIRB_SHISO	7.02638e-16
group_241	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	7.02638e-16
group_241	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	7.02638e-16
group_241	group_85	7.02638e-16
group_241	group_82	7.02638e-16
group_241	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.08423e-16
group_241	group_6	7.02638e-16
group_241	group_549	4.67537e-17
group_241	group_447	4.67537e-17
group_241	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	3.11623e-16
group_241	sp-P26949-CAF1A_YERPE	2.00817e-15
group_241	group_274	2.00817e-15
group_241	sp-P59696-T200_SALTY	3.11623e-16
group_241	sp-P76155-TFAQ_ECOLI	4.67537e-17
group_241	sp-P26948-CAF1_YERPE	2.00817e-15
group_241	sp-P26926-CAF1M_YERPE	2.00817e-15
group_241	sp-P26950-CAF1R_YERPE	2.00817e-15
group_241	sp-Q1CC63-YUBL_YERPN	3.11623e-16
group_241	sp-Q9ZGR8-YUBM_ECO57	3.11623e-16
group_241	group_523	1.34509e-16
group_241	sp-Q1RK58-PLD_RICBR	1.62151e-14
group_241	group_500	1.83273e-09
group_241	group_546	3.66694e-08
group_241	sp-A9R2J1-XNI_YERPG	3.66694e-08
group_242	group_298	5.83077e-09
group_242	group_248	5.83077e-09
group_242	group_52	5.6875e-07
group_242	group_61	1.57023e-08
group_242	group_97	5.49265e-07
group_242	group_369	3.56647e-09
group_242	sp-O68770-DPO3A_YERPE	6.29216e-14
group_242	group_65	1.24696e-12
group_242	group_305	1.87996e-12
group_242	group_591	9.78619e-13
group_242	group_522	9.78619e-13
group_242	group_296	4.33002e-12
group_242	sp-P03014-PINE_ECOLI	9.78619e-13
group_242	group_259	4.55912e-14
group_242	group_258	4.55912e-14
group_242	group_87	5.00031e-13
group_242	group_490	3.7904e-11
group_242	sp-P62591-INT2_PSEAI	3.7904e-11
group_242	group_254	3.78411e-10
group_242	sp-P06694-TNP2_ECOLX	1.92135e-12
group_242	group_78	7.4051e-14
group_242	group_597	1.02044e-11
group_242	sp-P26837-YPS1_ECOLX	2.05892e-12
group_242	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	2.24826e-10
group_242	sp-Q49184-DHP1_MYCFO	1.02044e-11
group_242	group_600	4.7462e-12
group_242	group_400	2.33985e-11
group_242	group_527	5.34765e-11
group_242	group_494	2.14323e-12
group_242	sp-P0AA23-EBR_SALTM	5.34765e-11
group_242	group_598	1.29772e-10
group_242	sp-P0C1L0-T431_STAA8	2.58368e-11
group_242	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	6.26255e-10
group_245	group_41	1.47559e-12
group_245	sp-P0A5E4-Y1321_MYCBO~~~sp-P9WM35-Y1290_MYCTU	6.4793e-15
group_245	sp-Q6F754-GBTR_ACIAD	2.74903e-14
group_247	group_297	9.63184e-16
group_248	group_298	8.10795e-17
group_248	group_61	1.17108e-07
group_248	group_97	9.63653e-11
group_248	group_369	1.08518e-12
group_248	group_305	7.05621e-07
group_248	group_591	5.87837e-10
group_248	group_522	5.87837e-10
group_248	group_296	5.87837e-10
group_248	sp-P03014-PINE_ECOLI	5.87837e-10
group_248	group_259	5.1712e-08
group_248	group_258	5.1712e-08
group_248	group_87	6.39096e-07
group_248	group_254	3.95583e-08
group_248	sp-P06694-TNP2_ECOLX	1.91696e-07
group_248	group_78	6.23688e-08
group_248	group_597	4.69903e-07
group_248	sp-P26837-YPS1_ECOLX	4.69903e-07
group_248	sp-Q49184-DHP1_MYCFO	4.69903e-07
group_248	group_600	7.33296e-07
group_248	group_400	7.33296e-07
group_248	group_494	3.76713e-07
group_249	sp-P43754-RIR1_HAEIN~~~sp-P37426-RIR1_SALTY~~~sp-Q89AS4-RIR1_BUCBP~~~sp-Q8K9W3-RIR1_BUCAP	4.61255e-08
group_249	sp-P43755-RIR2_HAEIN	2.82572e-08
group_249	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	1.88622e-07
group_249	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	1.54623e-07
group_249	sp-P0A9K1-PHOH_ECOLI	2.02995e-08
group_249	group_54	3.99611e-08
group_249	group_8	5.2451e-08
group_25	group_312	8.04623e-07
group_250	group_37	3.48078e-09
group_250	group_253	4.13981e-08
group_250	group_307	1.50647e-09
group_250	group_27	1.21686e-11
group_250	group_308	1.84635e-08
group_250	group_73	8.68802e-10
group_250	group_9	3.44923e-11
group_250	group_303	3.73445e-09
group_250	group_273	1.42191e-11
group_250	group_5	1.42191e-11
group_250	group_33	2.22251e-10
group_250	group_257	6.25787e-10
group_250	group_58	1.15944e-10
group_250	group_294	1.39737e-11
group_253	group_53	1.83591e-07
group_253	group_292	4.78774e-08
group_253	sp-P74007-SPOT_SYNY3	6.55254e-08
group_253	group_262	2.99323e-08
group_253	group_94	4.06584e-08
group_253	group_37	4.82688e-11
group_253	group_307	5.00093e-14
group_253	group_27	7.66407e-09
group_253	group_308	1.13294e-13
group_253	group_73	2.71874e-12
group_253	group_9	2.71874e-12
group_253	group_303	1.37657e-10
group_253	group_273	3.02858e-10
group_253	group_5	3.02858e-10
group_253	group_33	3.12971e-11
group_253	group_257	3.2317e-10
group_253	group_58	6.92044e-11
group_253	group_294	7.34697e-10
group_254	group_298	3.95583e-08
group_254	group_61	1.62483e-07
group_254	group_97	2.59007e-07
group_254	group_369	1.65692e-09
group_254	sp-O68770-DPO3A_YERPE	7.84216e-08
group_254	group_65	4.29283e-09
group_254	group_305	1.03937e-08
group_254	group_591	1.64717e-13
group_254	group_522	1.64717e-13
group_254	group_296	1.64717e-13
group_254	sp-P03014-PINE_ECOLI	1.64717e-13
group_254	group_259	6.50466e-09
group_254	group_258	6.50466e-09
group_254	group_87	4.01499e-09
group_254	group_490	8.40137e-09
group_254	sp-P62591-INT2_PSEAI	8.40137e-09
group_254	sp-P06694-TNP2_ECOLX	2.81294e-09
group_254	group_78	2.81294e-09
group_254	group_597	4.09381e-09
group_254	sp-P26837-YPS1_ECOLX	8.68802e-10
group_254	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	4.09381e-09
group_254	sp-Q49184-DHP1_MYCFO	4.09381e-09
group_254	group_600	4.67051e-10
group_254	group_400	1.05465e-08
group_254	group_527	5.8925e-09
group_254	group_494	2.4513e-10
group_254	sp-P0AA23-EBR_SALTM	2.70111e-08
group_254	group_598	9.9892e-08
group_254	sp-P0C1L0-T431_STAA8	2.17043e-08
group_254	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	4.37067e-07
group_257	group_307	2.20278e-10
group_257	group_27	1.34153e-12
group_257	group_308	1.25418e-10
group_257	group_73	2.3221e-11
group_257	group_9	2.3221e-11
group_257	group_303	1.15944e-10
group_257	group_273	2.8076e-13
group_257	group_5	2.8076e-13
group_257	group_33	2.81226e-15
group_257	group_58	1.23276e-15
group_257	group_294	1.97458e-12
group_258	group_298	5.1712e-08
group_258	group_52	2.61731e-09
group_258	group_61	1.39339e-07
group_258	group_97	2.17241e-08
group_258	group_369	3.74698e-08
group_258	sp-O68770-DPO3A_YERPE	6.64298e-11
group_258	group_65	2.86641e-13
group_258	group_305	3.96199e-15
group_258	group_591	1.85656e-11
group_258	group_522	1.85656e-11
group_258	group_296	7.70915e-11
group_258	sp-P03014-PINE_ECOLI	1.85656e-11
group_258	group_259	1.27845e-17
group_258	group_87	4.48755e-15
group_258	group_490	3.7904e-11
group_258	sp-P62591-INT2_PSEAI	3.7904e-11
group_258	sp-P06694-TNP2_ECOLX	1.92135e-12
group_258	group_78	7.4051e-14
group_258	group_597	1.02044e-11
group_258	sp-P26837-YPS1_ECOLX	2.05892e-12
group_258	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	2.24826e-10
group_258	sp-Q49184-DHP1_MYCFO	1.02044e-11
group_258	group_600	4.7462e-12
group_258	group_400	2.33985e-11
group_258	group_527	5.34765e-11
group_258	group_494	2.14323e-12
group_258	sp-P0AA23-EBR_SALTM	5.34765e-11
group_258	group_598	1.29772e-10
group_258	sp-P0C1L0-T431_STAA8	2.58368e-11
group_258	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	6.26255e-10
group_259	group_298	5.1712e-08
group_259	group_52	2.61731e-09
group_259	group_61	1.39339e-07
group_259	group_97	2.17241e-08
group_259	group_369	3.74698e-08
group_259	sp-O68770-DPO3A_YERPE	6.64298e-11
group_259	group_65	2.86641e-13
group_259	group_305	3.96199e-15
group_259	group_591	1.85656e-11
group_259	group_522	1.85656e-11
group_259	group_296	7.70915e-11
group_259	sp-P03014-PINE_ECOLI	1.85656e-11
group_259	group_87	4.48755e-15
group_259	group_490	3.7904e-11
group_259	sp-P62591-INT2_PSEAI	3.7904e-11
group_259	sp-P06694-TNP2_ECOLX	1.92135e-12
group_259	group_78	7.4051e-14
group_259	group_597	1.02044e-11
group_259	sp-P26837-YPS1_ECOLX	2.05892e-12
group_259	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	2.24826e-10
group_259	sp-Q49184-DHP1_MYCFO	1.02044e-11
group_259	group_600	4.7462e-12
group_259	group_400	2.33985e-11
group_259	group_527	5.34765e-11
group_259	group_494	2.14323e-12
group_259	sp-P0AA23-EBR_SALTM	5.34765e-11
group_259	group_598	1.29772e-10
group_259	sp-P0C1L0-T431_STAA8	2.58368e-11
group_259	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	6.26255e-10
group_262	group_53	1.53836e-10
group_262	group_292	1.84637e-09
group_262	sp-P74007-SPOT_SYNY3	6.76894e-10
group_262	group_94	7.19713e-09
group_262	group_37	3.77281e-10
group_262	group_307	9.1023e-07
group_262	group_303	2.08393e-07
group_263	group_59	2.2665e-08
group_263	group_38	1.71911e-10
group_263	group_608	8.88885e-17
group_263	sp-P15026-ISTB_PSEAI	8.88885e-17
group_263	sp-Q45618-TRA6_GEOSE	8.88885e-17
group_263	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	8.88885e-17
group_263	group_607	2.50398e-16
group_263	group_566	3.84512e-17
group_263	group_410	3.84512e-17
group_263	group_397	3.84512e-17
group_263	group_349	3.84512e-17
group_263	group_285	3.84512e-17
group_263	sp-C0SP84-YTLA_BACSU	3.84512e-17
group_263	sp-P07620-PARA_ECOLX	3.84512e-17
group_263	sp-P37415-YTL2_SALTY	3.84512e-17
group_263	sp-Q9S4X2-YUBD_ECOLI	3.84512e-17
group_263	sp-Q47688-YKFC_ECOLI	3.84512e-17
group_263	sp-Q52563-STBA_PSEUB	3.84512e-17
group_263	sp-O82898-YUBF_ECO57	3.84512e-17
group_263	sp-P23832-SAMB_SALTM	3.84512e-17
group_263	sp-Q9S4X1-YUBE_ECOLI	3.84512e-17
group_263	sp-P0A248-VIRB_SHISO	3.84512e-17
group_263	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	3.84512e-17
group_263	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	3.84512e-17
group_263	group_85	3.84512e-17
group_263	group_82	3.84512e-17
group_263	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.57771e-15
group_263	group_6	3.84512e-17
group_263	group_549	7.02638e-16
group_263	group_447	7.02638e-16
group_263	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	1.08423e-16
group_263	sp-P26949-CAF1A_YERPE	1.08423e-16
group_263	group_274	1.08423e-16
group_263	sp-P59696-T200_SALTY	1.08423e-16
group_263	sp-P76155-TFAQ_ECOLI	7.02638e-16
group_263	sp-P26948-CAF1_YERPE	1.08423e-16
group_263	sp-P26926-CAF1M_YERPE	1.08423e-16
group_263	sp-P26950-CAF1R_YERPE	1.08423e-16
group_263	sp-Q1CC63-YUBL_YERPN	1.08423e-16
group_263	sp-Q9ZGR8-YUBM_ECO57	1.08423e-16
group_263	group_523	3.04548e-16
group_263	sp-Q1RK58-PLD_RICBR	8.52183e-16
group_263	group_500	2.84499e-09
group_263	group_546	5.30947e-08
group_263	sp-A9R2J1-XNI_YERPG	5.30947e-08
group_264	group_284	8.36525e-15
group_264	group_4	4.39891e-16
group_264	group_277	8.73711e-12
group_264	group_498	4.00585e-12
group_264	group_300	6.94314e-11
group_264	group_282	8.69525e-12
group_264	group_590	2.95099e-11
group_264	group_269	9.98708e-11
group_264	sp-P77515-STFQ_ECOLI~~~sp-P76072-STFR_ECOLI	1.27907e-08
group_264	sp-P33342-YEHC_ECOLI	1.27907e-08
group_264	sp-P33341-YEHB_ECOLI	1.27907e-08
group_264	sp-Q79E92-YKGN_ECOLI	1.27907e-08
group_264	sp-P0AG11-UMUD_ECOLI~~~sp-P0AG13-UMUD_SHIFL	1.43223e-07
group_264	group_583	4.78647e-07
group_264	group_283	4.78647e-07
group_264	group_279	4.78647e-07
group_264	sp-P33343-YEHD_ECOLI	4.78647e-07
group_264	sp-P51026-YI2A_ECOLX	4.78647e-07
group_269	group_284	1.32964e-09
group_269	group_4	9.98708e-11
group_269	group_277	1.63409e-11
group_269	group_498	7.81757e-11
group_269	group_300	2.95988e-07
group_269	group_282	4.31581e-13
group_269	group_590	2.4406e-10
group_269	sp-P77515-STFQ_ECOLI~~~sp-P76072-STFR_ECOLI	6.48422e-09
group_269	sp-P33342-YEHC_ECOLI	6.675e-08
group_269	sp-P33341-YEHB_ECOLI	6.675e-08
group_269	sp-Q79E92-YKGN_ECOLI	5.79158e-10
group_269	group_583	7.65621e-07
group_269	group_283	5.91343e-09
group_269	group_279	7.65621e-07
group_269	sp-P33343-YEHD_ECOLI	5.91343e-09
group_269	sp-P51026-YI2A_ECOLX	5.91343e-09
group_27	group_307	1.43198e-08
group_27	group_308	1.91395e-09
group_27	group_73	1.91395e-09
group_27	group_9	4.18469e-10
group_27	group_303	6.90851e-09
group_27	group_273	5.99633e-12
group_27	group_5	5.99633e-12
group_27	group_33	2.87685e-12
group_27	group_58	1.34153e-12
group_27	group_294	2.5199e-11
group_273	group_37	9.57509e-08
group_273	group_307	1.64895e-10
group_273	group_308	4.67051e-10
group_273	group_73	9.21542e-11
group_273	group_9	9.21542e-11
group_273	group_303	4.15719e-10
group_273	group_5	9.33068e-17
group_273	group_33	9.34107e-14
group_273	group_58	4.26481e-14
group_273	group_294	7.45144e-12
group_274	group_59	3.74132e-08
group_274	group_38	3.523e-10
group_274	group_608	2.44884e-16
group_274	sp-P15026-ISTB_PSEAI	2.44884e-16
group_274	sp-Q45618-TRA6_GEOSE	2.44884e-16
group_274	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	2.44884e-16
group_274	group_607	7.02638e-16
group_274	group_566	1.08423e-16
group_274	group_410	1.08423e-16
group_274	group_397	1.08423e-16
group_274	group_349	1.08423e-16
group_274	group_285	1.08423e-16
group_274	sp-C0SP84-YTLA_BACSU	1.08423e-16
group_274	sp-P07620-PARA_ECOLX	1.08423e-16
group_274	sp-P37415-YTL2_SALTY	1.08423e-16
group_274	sp-Q9S4X2-YUBD_ECOLI	1.08423e-16
group_274	sp-Q47688-YKFC_ECOLI	1.08423e-16
group_274	sp-Q52563-STBA_PSEUB	1.08423e-16
group_274	sp-O82898-YUBF_ECO57	1.08423e-16
group_274	sp-P23832-SAMB_SALTM	1.08423e-16
group_274	sp-Q9S4X1-YUBE_ECOLI	1.08423e-16
group_274	sp-P0A248-VIRB_SHISO	1.08423e-16
group_274	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	1.08423e-16
group_274	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	1.08423e-16
group_274	group_85	1.08423e-16
group_274	group_82	1.08423e-16
group_274	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	4.40255e-15
group_274	group_6	1.08423e-16
group_274	group_549	2.00817e-15
group_274	group_447	2.00817e-15
group_274	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	3.11623e-16
group_274	sp-P26949-CAF1A_YERPE	3.11623e-16
group_274	sp-P59696-T200_SALTY	3.11623e-16
group_274	sp-P76155-TFAQ_ECOLI	2.00817e-15
group_274	sp-P26948-CAF1_YERPE	3.11623e-16
group_274	sp-P26926-CAF1M_YERPE	3.11623e-16
group_274	sp-P26950-CAF1R_YERPE	3.11623e-16
group_274	sp-Q1CC63-YUBL_YERPN	3.11623e-16
group_274	sp-Q9ZGR8-YUBM_ECO57	3.11623e-16
group_274	group_523	8.92187e-16
group_274	sp-Q1RK58-PLD_RICBR	3.85486e-16
group_274	group_500	1.13204e-08
group_274	group_546	3.66694e-08
group_274	sp-A9R2J1-XNI_YERPG	3.66694e-08
group_275	sp-P06694-TNP2_ECOLX~~~sp-P51565-TNP9_ECOLX~~~sp-P13694-TNP7_ECOLX	2.94097e-08
group_275	group_48	1.24442e-11
group_277	group_284	2.36911e-12
group_277	group_4	8.73711e-12
group_277	group_498	4.48623e-13
group_277	group_300	5.27027e-09
group_277	group_282	1.16242e-12
group_277	group_590	3.88825e-11
group_277	sp-P77515-STFQ_ECOLI~~~sp-P76072-STFR_ECOLI	3.13045e-09
group_277	sp-Q79E92-YKGN_ECOLI	3.13045e-09
group_277	sp-P75436-T1MD_MYCPN	4.2841e-08
group_277	group_79	4.2841e-08
group_277	group_583	1.58254e-07
group_277	sp-P16940-YIS2_SHISO~~~sp-Q47718-INSO2_ECOLI	1.58254e-07
group_277	group_283	1.58254e-07
group_277	group_279	1.58254e-07
group_277	sp-P33343-YEHD_ECOLI	1.58254e-07
group_277	sp-P51026-YI2A_ECOLX	1.58254e-07
group_279	group_284	6.7207e-07
group_279	group_4	4.78647e-07
group_279	group_498	1.05826e-07
group_279	group_282	1.84759e-07
group_279	group_47	6.92447e-07
group_282	group_284	1.24224e-10
group_282	group_4	8.69525e-12
group_282	group_498	4.59594e-11
group_282	group_300	1.64027e-08
group_282	group_590	1.10238e-11
group_282	sp-P77515-STFQ_ECOLI~~~sp-P76072-STFR_ECOLI	1.85558e-10
group_282	sp-P33342-YEHC_ECOLI	1.88899e-07
group_282	sp-P33341-YEHB_ECOLI	1.88899e-07
group_282	sp-Q79E92-YKGN_ECOLI	1.85558e-10
group_282	group_283	1.71647e-08
group_282	sp-P33343-YEHD_ECOLI	1.71647e-08
group_282	sp-P51026-YI2A_ECOLX	1.71647e-08
group_283	group_4	4.78647e-07
group_283	group_498	1.05826e-07
group_283	sp-P33342-YEHC_ECOLI	4.4911e-10
group_283	sp-P33341-YEHB_ECOLI	4.4911e-10
group_283	sp-Q79E92-YKGN_ECOLI	4.4911e-10
group_283	sp-P33343-YEHD_ECOLI	3.64012e-11
group_283	sp-P51026-YI2A_ECOLX	3.64012e-11
group_284	group_4	8.36525e-15
group_284	group_498	7.83344e-12
group_284	group_300	1.24224e-10
group_284	group_590	4.06961e-10
group_284	sp-P77515-STFQ_ECOLI~~~sp-P76072-STFR_ECOLI	1.48101e-07
group_284	sp-P33342-YEHC_ECOLI	1.48101e-07
group_284	sp-P33341-YEHB_ECOLI	1.48101e-07
group_284	sp-Q79E92-YKGN_ECOLI	1.48101e-07
group_284	sp-P0AG11-UMUD_ECOLI~~~sp-P0AG13-UMUD_SHIFL	2.07369e-07
group_285	group_59	2.2665e-08
group_285	group_38	1.71911e-10
group_285	group_608	8.88885e-17
group_285	sp-P15026-ISTB_PSEAI	8.88885e-17
group_285	sp-Q45618-TRA6_GEOSE	8.88885e-17
group_285	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	8.88885e-17
group_285	group_607	2.50398e-16
group_285	group_566	3.84512e-17
group_285	group_410	3.84512e-17
group_285	group_397	3.84512e-17
group_285	group_349	3.84512e-17
group_285	sp-C0SP84-YTLA_BACSU	3.84512e-17
group_285	sp-P07620-PARA_ECOLX	3.84512e-17
group_285	sp-P37415-YTL2_SALTY	3.84512e-17
group_285	sp-Q9S4X2-YUBD_ECOLI	3.84512e-17
group_285	sp-Q47688-YKFC_ECOLI	3.84512e-17
group_285	sp-Q52563-STBA_PSEUB	3.84512e-17
group_285	sp-O82898-YUBF_ECO57	3.84512e-17
group_285	sp-P23832-SAMB_SALTM	3.84512e-17
group_285	sp-Q9S4X1-YUBE_ECOLI	3.84512e-17
group_285	sp-P0A248-VIRB_SHISO	3.84512e-17
group_285	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	3.84512e-17
group_285	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	3.84512e-17
group_285	group_85	3.84512e-17
group_285	group_82	3.84512e-17
group_285	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.57771e-15
group_285	group_6	3.84512e-17
group_285	group_549	7.02638e-16
group_285	group_447	7.02638e-16
group_285	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	1.08423e-16
group_285	sp-P26949-CAF1A_YERPE	1.08423e-16
group_285	sp-P59696-T200_SALTY	1.08423e-16
group_285	sp-P76155-TFAQ_ECOLI	7.02638e-16
group_285	sp-P26948-CAF1_YERPE	1.08423e-16
group_285	sp-P26926-CAF1M_YERPE	1.08423e-16
group_285	sp-P26950-CAF1R_YERPE	1.08423e-16
group_285	sp-Q1CC63-YUBL_YERPN	1.08423e-16
group_285	sp-Q9ZGR8-YUBM_ECO57	1.08423e-16
group_285	group_523	3.04548e-16
group_285	sp-Q1RK58-PLD_RICBR	8.52183e-16
group_285	group_500	2.84499e-09
group_285	group_546	5.30947e-08
group_285	sp-A9R2J1-XNI_YERPG	5.30947e-08
group_292	group_53	2.13017e-12
group_292	sp-P74007-SPOT_SYNY3	1.01304e-12
group_292	group_94	3.13536e-12
group_292	group_37	5.62546e-08
group_292	group_73	4.70764e-07
group_294	group_37	5.09187e-08
group_294	group_307	2.5199e-11
group_294	group_308	2.36485e-12
group_294	group_73	1.4165e-11
group_294	group_9	2.36485e-12
group_294	group_303	1.39737e-11
group_294	group_5	7.45144e-12
group_294	group_33	5.8391e-13
group_294	group_58	2.87527e-13
group_296	group_298	5.87837e-10
group_296	group_61	1.57314e-09
group_296	group_97	2.16941e-09
group_296	group_369	2.24723e-11
group_296	sp-O68770-DPO3A_YERPE	3.04553e-09
group_296	group_65	8.57073e-11
group_296	group_305	1.38471e-10
group_296	group_591	6.9467e-17
group_296	group_522	6.9467e-17
group_296	sp-P03014-PINE_ECOLI	6.9467e-17
group_296	group_87	4.21883e-11
group_296	group_490	1.67534e-10
group_296	sp-P62591-INT2_PSEAI	1.67534e-10
group_296	sp-P06694-TNP2_ECOLX	9.29934e-12
group_296	group_78	9.29934e-12
group_296	group_597	4.87883e-11
group_296	sp-P26837-YPS1_ECOLX	1.02044e-11
group_296	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	9.97644e-10
group_296	sp-Q49184-DHP1_MYCFO	4.87883e-11
group_296	group_600	2.33985e-11
group_296	group_400	1.11179e-10
group_296	group_527	2.52505e-10
group_296	group_494	1.0905e-11
group_296	sp-P0AA23-EBR_SALTM	2.52505e-10
group_296	group_598	6.26255e-10
group_296	sp-P0C1L0-T431_STAA8	1.29772e-10
group_296	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	6.26255e-10
group_298	group_61	1.17108e-07
group_298	group_97	9.63653e-11
group_298	group_369	1.08518e-12
group_298	group_305	7.05621e-07
group_298	group_591	5.87837e-10
group_298	group_522	5.87837e-10
group_298	sp-P03014-PINE_ECOLI	5.87837e-10
group_298	group_87	6.39096e-07
group_298	sp-P06694-TNP2_ECOLX	1.91696e-07
group_298	group_78	6.23688e-08
group_298	group_597	4.69903e-07
group_298	sp-P26837-YPS1_ECOLX	4.69903e-07
group_298	sp-Q49184-DHP1_MYCFO	4.69903e-07
group_298	group_600	7.33296e-07
group_298	group_400	7.33296e-07
group_298	group_494	3.76713e-07
group_3	sp-P43755-RIR2_HAEIN	8.92347e-07
group_3	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	6.94112e-07
group_3	sp-P0A9K1-PHOH_ECOLI	2.23535e-07
group_3	group_54	6.42381e-07
group_3	group_8	2.02967e-07
group_300	group_4	6.94314e-11
group_300	group_498	2.98683e-09
group_300	group_590	8.71119e-09
group_300	sp-P77515-STFQ_ECOLI~~~sp-P76072-STFR_ECOLI	1.88899e-07
group_302	group_53	2.568e-07
group_302	sp-P77515-STFQ_ECOLI	4.88306e-11
group_302	group_34	1.53011e-07
group_302	group_516	6.81979e-07
group_303	group_59	9.7832e-07
group_303	group_37	2.12244e-10
group_303	group_307	6.90851e-09
group_303	group_308	2.0255e-13
group_303	group_73	1.16653e-12
group_303	group_9	2.0255e-13
group_303	group_5	4.15719e-10
group_303	group_33	4.06962e-11
group_303	group_58	1.15944e-10
group_305	group_52	1.59993e-09
group_305	group_61	2.41426e-07
group_305	group_97	3.88466e-08
group_305	group_369	6.45265e-08
group_305	sp-O68770-DPO3A_YERPE	1.60131e-09
group_305	group_65	1.31716e-13
group_305	group_591	3.41021e-11
group_305	group_522	3.41021e-11
group_305	sp-P03014-PINE_ECOLI	3.41021e-11
group_305	group_87	9.25965e-15
group_305	group_490	6.58901e-11
group_305	sp-P62591-INT2_PSEAI	6.58901e-11
group_305	sp-P06694-TNP2_ECOLX	3.44398e-12
group_305	group_78	1.38758e-13
group_305	group_597	1.76478e-11
group_305	sp-P26837-YPS1_ECOLX	3.6404e-12
group_305	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	3.72021e-10
group_305	sp-Q49184-DHP1_MYCFO	1.76478e-11
group_305	group_600	8.24314e-12
group_305	group_400	3.97508e-11
group_305	group_527	8.92462e-11
group_305	group_494	3.73814e-12
group_305	sp-P0AA23-EBR_SALTM	8.92462e-11
group_305	group_598	2.09923e-10
group_305	sp-P0C1L0-T431_STAA8	4.27226e-11
group_305	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	9.91055e-10
group_307	group_94	4.9757e-07
group_307	group_66	1.30634e-07
group_307	group_37	8.80692e-10
group_307	group_308	1.77642e-11
group_307	group_73	1.91395e-09
group_307	group_9	1.91395e-09
group_307	group_5	1.64895e-10
group_307	group_33	1.58822e-11
group_307	group_58	4.1906e-11
group_308	group_94	7.83645e-07
group_308	group_37	4.46361e-10
group_308	group_73	5.65723e-14
group_308	group_9	5.65723e-14
group_308	group_5	4.67051e-10
group_308	group_33	8.60136e-12
