Source	Target	p	successes	observations	rate	expected	total source	total target	fraction source	fraction target
sp-P43754-RIR1_HAEIN~~~sp-P37426-RIR1_SALTY~~~sp-Q89AS4-RIR1_BUCBP~~~sp-Q8K9W3-RIR1_BUCAP	sp-Q9S4X2-YUBD_ECOLI	1.57796e-10	167	204	0.612457	125	138	37	0.676471	0.181373
sp-P43754-RIR1_HAEIN~~~sp-P37426-RIR1_SALTY~~~sp-Q89AS4-RIR1_BUCBP~~~sp-Q8K9W3-RIR1_BUCAP	sp-Q9ZGR8-YUBM_ECO57	6.03881e-10	166	204	0.614187	125	138	36	0.676471	0.176471
sp-P43755-RIR2_HAEIN	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	2.57371e-10	166	204	0.609333	124	137	37	0.671569	0.181373
sp-P43755-RIR2_HAEIN	sp-P59696-T200_SALTY	9.5548e-10	165	204	0.611015	125	137	36	0.671569	0.176471
sp-P43755-RIR2_HAEIN	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.92389e-09	164	204	0.609333	124	137	37	0.671569	0.181373
sp-P43755-RIR2_HAEIN	sp-P76155-TFAQ_ECOLI	9.5548e-10	165	204	0.611015	125	137	36	0.671569	0.176471
sp-P43755-RIR2_HAEIN	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	2.57371e-10	166	204	0.609333	124	137	37	0.671569	0.181373
sp-P43755-RIR2_HAEIN	sp-Q1CC63-YUBL_YERPN	9.5548e-10	165	204	0.611015	125	137	36	0.671569	0.176471
sp-P43755-RIR2_HAEIN	sp-Q1RK58-PLD_RICBR	2.56248e-11	169	204	0.614379	125	137	34	0.671569	0.166667
sp-P43755-RIR2_HAEIN	sp-Q45618-TRA6_GEOSE	6.61293e-11	167	204	0.607651	124	137	38	0.671569	0.186275
sp-P43755-RIR2_HAEIN	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	6.61293e-11	167	204	0.607651	124	137	38	0.671569	0.186275
sp-P43755-RIR2_HAEIN	sp-Q47688-YKFC_ECOLI	2.57371e-10	166	204	0.609333	124	137	37	0.671569	0.181373
sp-P43755-RIR2_HAEIN	sp-Q52563-STBA_PSEUB	2.57371e-10	166	204	0.609333	124	137	37	0.671569	0.181373
sp-P43755-RIR2_HAEIN	sp-Q9S4X1-YUBE_ECOLI	2.57371e-10	166	204	0.609333	124	137	37	0.671569	0.181373
sp-P43755-RIR2_HAEIN	sp-Q9S4X2-YUBD_ECOLI	2.57371e-10	166	204	0.609333	124	137	37	0.671569	0.181373
sp-P43755-RIR2_HAEIN	sp-Q9ZGR8-YUBM_ECO57	9.5548e-10	165	204	0.611015	125	137	36	0.671569	0.176471
sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	8.31917e-13	168	204	0.59059	120	37	131	0.181373	0.642157
sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	2.64472e-13	170	204	0.596838	122	37	133	0.181373	0.651961
sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09	152	204	0.540609	110	37	115	0.181373	0.563725
sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	sp-Q8DKG1-COAE_THEEB	5.34765e-22	193	204	0.668685	136	37	156	0.181373	0.764706
sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22	194	204	0.671809	137	37	157	0.181373	0.769608
sp-P59696-T200_SALTY	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	3.48105e-12	167	204	0.591984	121	36	131	0.176471	0.642157
sp-P59696-T200_SALTY	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	1.1817e-12	169	204	0.598328	122	36	133	0.176471	0.651961
sp-P59696-T200_SALTY	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	3.85839e-09	151	204	0.541234	110	36	115	0.176471	0.563725
sp-P59696-T200_SALTY	sp-Q8DKG1-COAE_THEEB	8.27261e-21	192	204	0.67128	137	36	156	0.176471	0.764706
sp-P59696-T200_SALTY	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	2.32014e-21	193	204	0.674452	138	36	157	0.176471	0.769608
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	8.21815e-12	166	204	0.59059	120	131	37	0.642157	0.181373
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-P76155-TFAQ_ECOLI	3.48105e-12	167	204	0.591984	121	131	36	0.642157	0.176471
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	8.31917e-13	168	204	0.59059	120	131	37	0.642157	0.181373
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-Q1CC63-YUBL_YERPN	3.48105e-12	167	204	0.591984	121	131	36	0.642157	0.176471
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-Q1RK58-PLD_RICBR	5.33074e-11	165	204	0.594771	121	131	34	0.642157	0.166667
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-Q45618-TRA6_GEOSE	2.02569e-12	167	204	0.589196	120	131	38	0.642157	0.186275
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	2.02569e-12	167	204	0.589196	120	131	38	0.642157	0.186275
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-Q47688-YKFC_ECOLI	8.31917e-13	168	204	0.59059	120	131	37	0.642157	0.181373
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-Q52563-STBA_PSEUB	8.31917e-13	168	204	0.59059	120	131	37	0.642157	0.181373
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-Q9S4X1-YUBE_ECOLI	8.31917e-13	168	204	0.59059	120	131	37	0.642157	0.181373
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-Q9S4X2-YUBD_ECOLI	8.31917e-13	168	204	0.59059	120	131	37	0.642157	0.181373
sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	sp-Q9ZGR8-YUBM_ECO57	3.48105e-12	167	204	0.591984	121	131	36	0.642157	0.176471
group_154	group_178	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_188	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_191	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_198	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_208	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	2.66064e-11	166	204	0.596838	122	133	37	0.651961	0.181373
group_154	group_226	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-P76155-TFAQ_ECOLI	1.1701e-11	167	204	0.598328	122	133	36	0.651961	0.176471
group_154	group_233	6.96981e-10	165	204	0.609189	124	134	31	0.656863	0.151961
group_154	group_234	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	2.64472e-13	170	204	0.596838	122	133	37	0.651961	0.181373
group_154	group_24	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_241	6.94878e-12	168	204	0.601499	123	134	36	0.656863	0.176471
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-Q1CC63-YUBL_YERPN	1.1817e-12	169	204	0.598328	122	133	36	0.651961	0.176471
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-Q1RK58-PLD_RICBR	2.04834e-11	167	204	0.601307	123	133	34	0.651961	0.166667
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-Q45618-TRA6_GEOSE	5.64089e-14	171	204	0.595348	121	133	38	0.651961	0.186275
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	5.64089e-14	171	204	0.595348	121	133	38	0.651961	0.186275
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-Q47688-YKFC_ECOLI	2.64472e-13	170	204	0.596838	122	133	37	0.651961	0.181373
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-Q52563-STBA_PSEUB	2.64472e-13	170	204	0.596838	122	133	37	0.651961	0.181373
group_154	group_263	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_264	2.59874e-08	162	204	0.613802	125	134	28	0.656863	0.137255
group_154	group_274	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
group_154	group_277	6.56166e-07	159	204	0.618416	126	134	25	0.656863	0.122549
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-Q9S4X1-YUBE_ECOLI	2.64472e-13	170	204	0.596838	122	133	37	0.651961	0.181373
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-Q9S4X2-YUBD_ECOLI	2.64472e-13	170	204	0.596838	122	133	37	0.651961	0.181373
sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	sp-Q9ZGR8-YUBM_ECO57	1.1817e-12	169	204	0.598328	122	133	36	0.651961	0.176471
group_154	group_284	8.12923e-09	163	204	0.612265	125	134	29	0.656863	0.142157
group_154	group_285	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_349	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_397	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_4	2.59874e-08	162	204	0.613802	125	134	28	0.656863	0.137255
group_154	group_410	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_447	6.94878e-12	168	204	0.601499	123	134	36	0.656863	0.176471
group_154	group_523	2.96733e-12	169	204	0.603037	123	134	35	0.656863	0.171569
group_154	group_549	6.94878e-12	168	204	0.601499	123	134	36	0.656863	0.176471
group_154	group_566	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_6	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_607	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_608	2.99917e-14	172	204	0.598424	122	134	38	0.656863	0.186275
group_154	group_82	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	group_85	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-C0SP84-YTLA_BACSU	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-O82898-YUBF_ECO57	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
group_154	sp-P07620-PARA_ECOLX	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-P0A248-VIRB_SHISO	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-P15026-ISTB_PSEAI	2.99917e-14	172	204	0.598424	122	134	38	0.656863	0.186275
group_154	sp-P23832-SAMB_SALTM	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-P26926-CAF1M_YERPE	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
group_154	sp-P26948-CAF1_YERPE	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
group_154	sp-P26949-CAF1A_YERPE	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
group_154	sp-P26950-CAF1R_YERPE	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
group_154	sp-P37415-YTL2_SALTY	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-P59696-T200_SALTY	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09	152	204	0.540609	110	37	115	0.181373	0.563725
sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	sp-Q8DKG1-COAE_THEEB	1.3923e-18	189	204	0.668685	136	37	156	0.181373	0.764706
sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	4.65949e-19	190	204	0.671809	137	37	157	0.181373	0.769608
group_154	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.59186e-11	167	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-P76155-TFAQ_ECOLI	6.94878e-12	168	204	0.601499	123	134	36	0.656863	0.176471
group_154	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-Q1CC63-YUBL_YERPN	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
group_154	sp-Q1RK58-PLD_RICBR	1.24582e-11	168	204	0.604575	123	134	34	0.656863	0.166667
group_154	sp-Q45618-TRA6_GEOSE	2.99917e-14	172	204	0.598424	122	134	38	0.656863	0.186275
group_154	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	2.99917e-14	172	204	0.598424	122	134	38	0.656863	0.186275
group_154	sp-Q47688-YKFC_ECOLI	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-Q52563-STBA_PSEUB	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-Q9S4X1-YUBE_ECOLI	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-Q9S4X2-YUBD_ECOLI	1.45711e-13	171	204	0.599962	122	134	37	0.656863	0.181373
group_154	sp-Q9ZGR8-YUBM_ECO57	6.7374e-13	170	204	0.601499	123	134	36	0.656863	0.176471
sp-P76155-TFAQ_ECOLI	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	3.85839e-09	151	204	0.541234	110	36	115	0.176471	0.563725
sp-P76155-TFAQ_ECOLI	sp-Q8DKG1-COAE_THEEB	4.10194e-19	190	204	0.67128	137	36	156	0.176471	0.764706
sp-P76155-TFAQ_ECOLI	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.31748e-19	191	204	0.674452	138	36	157	0.176471	0.769608
sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09	152	204	0.540609	110	37	115	0.181373	0.563725
sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	sp-Q8DKG1-COAE_THEEB	5.34765e-22	193	204	0.668685	136	37	156	0.181373	0.764706
sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22	194	204	0.671809	137	37	157	0.181373	0.769608
sp-Q1CC63-YUBL_YERPN	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	3.85839e-09	151	204	0.541234	110	36	115	0.176471	0.563725
sp-Q1CC63-YUBL_YERPN	sp-Q8DKG1-COAE_THEEB	8.27261e-21	192	204	0.67128	137	36	156	0.176471	0.764706
sp-Q1CC63-YUBL_YERPN	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	2.32014e-21	193	204	0.674452	138	36	157	0.176471	0.769608
sp-Q1RK58-PLD_RICBR	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	2.66655e-08	149	204	0.542484	111	34	115	0.166667	0.563725
sp-Q1RK58-PLD_RICBR	sp-Q8DKG1-COAE_THEEB	1.42414e-18	190	204	0.676471	138	34	156	0.166667	0.764706
sp-Q1RK58-PLD_RICBR	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	4.74936e-19	191	204	0.679739	139	34	157	0.166667	0.769608
sp-Q45618-TRA6_GEOSE	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	4.95162e-10	153	204	0.539985	110	38	115	0.186275	0.563725
sp-Q45618-TRA6_GEOSE	sp-Q8DKG1-COAE_THEEB	3.07033e-23	194	204	0.66609	136	38	156	0.186275	0.764706
sp-Q45618-TRA6_GEOSE	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	6.04737e-22	193	204	0.669166	137	38	157	0.186275	0.769608
sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	4.95162e-10	153	204	0.539985	110	38	115	0.186275	0.563725
sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	sp-Q8DKG1-COAE_THEEB	3.07033e-23	194	204	0.66609	136	38	156	0.186275	0.764706
sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	6.04737e-22	193	204	0.669166	137	38	157	0.186275	0.769608
group_157	group_81	6.20749e-07	165	204	0.651961	133	40	153	0.196078	0.75
group_157	group_91	1.45929e-08	177	204	0.699635	143	40	169	0.196078	0.828431
sp-Q47688-YKFC_ECOLI	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09	152	204	0.540609	110	37	115	0.181373	0.563725
sp-Q47688-YKFC_ECOLI	sp-Q8DKG1-COAE_THEEB	5.34765e-22	193	204	0.668685	136	37	156	0.181373	0.764706
sp-Q47688-YKFC_ECOLI	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22	194	204	0.671809	137	37	157	0.181373	0.769608
sp-Q52563-STBA_PSEUB	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09	152	204	0.540609	110	37	115	0.181373	0.563725
sp-Q52563-STBA_PSEUB	sp-Q8DKG1-COAE_THEEB	5.34765e-22	193	204	0.668685	136	37	156	0.181373	0.764706
sp-Q52563-STBA_PSEUB	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22	194	204	0.671809	137	37	157	0.181373	0.769608
sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	sp-Q9S4X1-YUBE_ECOLI	1.40335e-09	152	204	0.540609	110	115	37	0.563725	0.181373
sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	sp-Q9S4X2-YUBD_ECOLI	1.40335e-09	152	204	0.540609	110	115	37	0.563725	0.181373
sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	sp-Q9ZGR8-YUBM_ECO57	3.85839e-09	151	204	0.541234	110	115	36	0.563725	0.176471
group_159	group_194	1.85129e-14	195	204	0.758651	155	171	24	0.838235	0.117647
group_159	group_224	2.66678e-12	193	204	0.765283	156	171	22	0.838235	0.107843
group_159	group_233	1.21784e-17	196	204	0.735438	150	171	31	0.838235	0.151961
group_159	group_264	3.95554e-14	193	204	0.745386	152	171	28	0.838235	0.137255
group_159	group_269	1.16926e-08	189	204	0.778547	159	171	18	0.838235	0.0882353
group_159	group_277	1.2363e-15	196	204	0.755334	154	171	25	0.838235	0.122549
group_159	group_282	2.25137e-10	191	204	0.771915	157	171	20	0.838235	0.0980392
group_159	group_284	3.08033e-15	194	204	0.74207	151	171	29	0.838235	0.142157
group_159	group_300	3.56571e-09	189	204	0.771915	157	171	20	0.838235	0.0980392
group_159	group_4	3.95554e-14	193	204	0.745386	152	171	28	0.838235	0.137255
group_159	group_498	1.85129e-14	195	204	0.758651	155	171	24	0.838235	0.117647
group_159	group_590	1.71988e-09	190	204	0.775231	158	171	19	0.838235	0.0931373
sp-Q8DKG1-COAE_THEEB	sp-Q9S4X1-YUBE_ECOLI	5.34765e-22	193	204	0.668685	136	156	37	0.764706	0.181373
sp-Q8DKG1-COAE_THEEB	sp-Q9S4X2-YUBD_ECOLI	5.34765e-22	193	204	0.668685	136	156	37	0.764706	0.181373
sp-Q8DKG1-COAE_THEEB	sp-Q9ZGR8-YUBM_ECO57	8.27261e-21	192	204	0.67128	137	156	36	0.764706	0.176471
group_160	group_213	4.55344e-16	178	204	0.616878	126	140	38	0.686275	0.186275
group_160	group_216	2.31642e-14	174	204	0.609573	124	140	42	0.686275	0.205882
group_160	group_227	2.28203e-12	173	204	0.626009	128	140	33	0.686275	0.161765
group_160	group_232	7.22811e-11	166	204	0.602268	123	140	46	0.686275	0.22549
group_160	group_242	6.67214e-14	172	204	0.602268	123	140	46	0.686275	0.22549
group_160	group_254	6.83663e-07	159	204	0.618704	126	140	37	0.686275	0.181373
group_160	group_258	7.85e-13	170	204	0.602268	123	140	46	0.686275	0.22549
group_160	group_259	7.85e-13	170	204	0.602268	123	140	46	0.686275	0.22549
group_160	group_296	5.72385e-10	164	204	0.602268	123	140	46	0.686275	0.22549
group_160	group_30	3.41133e-08	142	204	0.507305	103	140	98	0.686275	0.480392
group_160	group_305	8.4159e-16	175	204	0.600442	122	140	47	0.686275	0.230392
group_160	group_369	6.78814e-07	151	204	0.574875	117	140	61	0.686275	0.29902
group_160	group_400	2.36993e-11	171	204	0.626009	128	140	33	0.686275	0.161765
group_160	group_490	1.27343e-12	172	204	0.616878	126	140	38	0.686275	0.186275
group_160	group_494	1.06025e-11	172	204	0.627835	128	140	32	0.686275	0.156863
group_160	group_52	1.51505e-24	180	204	0.551134	112	140	74	0.686275	0.362745
group_160	group_522	7.22811e-11	166	204	0.602268	123	140	46	0.686275	0.22549
group_160	group_527	1.00971e-10	170	204	0.627835	128	140	32	0.686275	0.156863
group_160	group_591	7.22811e-11	166	204	0.602268	123	140	46	0.686275	0.22549
group_160	group_597	5.27714e-12	172	204	0.624183	127	140	34	0.686275	0.166667
group_160	group_598	5.73922e-09	167	204	0.633314	129	140	29	0.686275	0.142157
group_160	group_600	2.28203e-12	173	204	0.626009	128	140	33	0.686275	0.161765
group_160	group_61	2.60722e-08	152	204	0.558439	114	140	70	0.686275	0.343137
group_160	group_65	3.56168e-14	171	204	0.593137	121	140	51	0.686275	0.25
group_160	group_78	1.63362e-14	176	204	0.620531	127	140	36	0.686275	0.176471
group_160	group_87	2.7056e-14	173	204	0.604095	123	140	45	0.686275	0.220588
sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	sp-Q9S4X1-YUBE_ECOLI	1.36056e-22	194	204	0.671809	137	157	37	0.769608	0.181373
sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	sp-Q9S4X2-YUBD_ECOLI	1.36056e-22	194	204	0.671809	137	157	37	0.769608	0.181373
sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	sp-Q9ZGR8-YUBM_ECO57	2.32014e-21	193	204	0.674452	138	157	36	0.769608	0.176471
group_160	sp-O68770-DPO3A_YERPE	6.66909e-10	160	204	0.580354	118	140	58	0.686275	0.284314
group_160	sp-P03014-PINE_ECOLI	7.22811e-11	166	204	0.602268	123	140	46	0.686275	0.22549
group_160	sp-P06694-TNP2_ECOLX	2.6037e-12	172	204	0.620531	127	140	36	0.686275	0.176471
group_160	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	4.43274e-10	168	204	0.624183	127	140	34	0.686275	0.166667
group_160	sp-P0AA23-EBR_SALTM	1.00971e-10	170	204	0.627835	128	140	32	0.686275	0.156863
group_160	sp-P0C1L0-T431_STAA8	7.73609e-10	169	204	0.633314	129	140	29	0.686275	0.142157
group_160	sp-P26837-YPS1_ECOLX	4.65101e-13	174	204	0.624183	127	140	34	0.686275	0.166667
group_160	sp-P62591-INT2_PSEAI	1.27343e-12	172	204	0.616878	126	140	38	0.686275	0.186275
group_160	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	5.73922e-09	167	204	0.633314	129	140	29	0.686275	0.142157
group_160	sp-Q49184-DHP1_MYCFO	5.27714e-12	172	204	0.624183	127	140	34	0.686275	0.166667
group_164	group_194	6.09708e-15	196	204	0.762399	156	172	24	0.843137	0.117647
group_164	group_224	1.08674e-12	194	204	0.769127	157	172	22	0.843137	0.107843
